,text,tag
20679,여자들이 모여 진지하게 얘기꽃을 피우거나 즐겁게 술을 마셔 대는 것을 보면 함께 어울리고 싶기도 하지만 남편이나 그의 동료들이 낯을 찌푸리며 비난의 눈초리를 보내지 않을까 하여 슬그머니 피하고 만다.,BIOOOOOOOOOOOBIIOOOOOOOOOOOBOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOBIOOOBOOOOOOOBIOOBIIOOOOOOOOOOOOOOOOOOOOOOOOO
69999,해숙의 앞에 있는 술병을 들어 빈 잔에 따랐다.,BIOOBOOOOOBIOOOOOOOBOOOOOO
44959,"가난이 목적이 아니라, 일생동안 결코 남에게 해가 되지 않고 정의를 위해 싸우다가 죽겠다는 신념이었다.",BIOOBIOOOOOOOBIOOOOOOBOOOBOOOOOOOOBIOOOOOOOOOOOOOOOBIOOOO
54895,당신과 나도 매년 학년초가 되면 담임선생님에게 갖다드리는 바로 그것이다.,OOOOOOOOOOBIOOOOOOBIIIOOOOOOOOOOOOOOOOOO
20859,그녀는 법무장관 취임 직후 어깨를 드러낸 모습으로 사진 취재에 응해 언론들로부터 '캐나다 정계의 마돈나'라는 별명을 얻기도 했다.,OOOOBIOOOBIOBIOBIOOOOOOBIOOOBIOBIOOOOOBIOOOOOOBIIOBIOOBIIOOOOBIOOOOOOOOO
65264,다만 간택만 버리면 된다.,OOOBIOOOOOOOOO
21204,정시로 보면?,BIOOOOO
25713,어머니 생신도 끼여 있고 피서도 할 겸해서.,BIIOBIOOOOOOOOBIOOOOOOOO
25976,직원은 고개를 갸우뚱거리며 그대로 돌아갔다.,BIOOBIOOOOOOOOOOOOOOOOOO
25630,들먹이는 아이의 어깨를 젊은 부인이 가만히 안아주었다.,OOOOOBIOOBIOOOOOBIOOOOOOOOOOOO
34785,근데 가셔야 될 것 같아요.,OOOOOOOOOOOOOOO
73453,사물이나 현상을 볼 때 어떤 마음 자세로 보느냐에 따라 그 사물이나 현상을 대하는 태도가 결정되기 때문이다.,BIOOOBIOOOOBOOOOBIOBIOOOOOOOOOOOOBIOOOBIOOOOOOBIOOBIOOOOOOOO
49472,스무 살 때였다.,OOOOOBOOO
29276,"여러분들이 실제,",OOOOOOBIO
61851,정치적 과정을 통해 모두가 동의하는 (일종의 사회계약에 의한) 근대적 재산권제도를 확립함으로써 급속한 발전의 기초가 마련됐다고 본다.,BIOOBIOOOOOBIOOBIOOOOBIOOBIOOOOOOOOBIOOBBIOOOOBIOOOOOBIOOBIOOBIOOBIOOOOOOO
14766,즉 자기들 인간집단을 중심에 두고(그것이 실이익 추구든 종교상의 이상 추구든 간에) 우주나 세계의 구조 내지 질서를 바라본 것이다.,OOOOOOBIOOOOBIOOOOOOOOOBIOOBIOOBIOOOBIOBIOOOOOOBIOOBIOOBIOOOOBIOOOOOOOOOO
51385,"""고마와요, 아빠!""",OOOOOOOBIOO
1376,여자 안 줘?,BIOOOOO
25451,"1945년 전쟁이 끝난 지 두 달 후인 어느 날 한낮에, 4년 만에 처음 기차가 이 작은 마을에서 멈춰 서고, 외팔이 스펜서 트레이씨가 가방 하나만 달랑 들고 내린다.",OOOOOOBIOOOOOOOOOBOBOOOOOBOOBOOOOOOOOOBIOBIOOOOOOOBIOOOOOOOOOOBIIOBIIOBIIIOOBIOOOOOOOOOOOOOOO
35041,"몸도 성하지 않은 것 같은데….""",BOOOOOOOOOOOOOOOOO
18287,음~ 이들은 음~:: 이들은 신데렐라::의 친어머니가 돌아가시고 새로운 아버지가 새로 데리고 온 계모였어요.,OOOOOOOOOOOOOOOOBIIIOOOOBIIIOOOOOOOOOOOOBIIOOOOOOOOOOOBIOOOO
2015,"만일 복제 행위가 금지된다면, 빈 테이프에 소비되는 돈의 대부분이 음반을 구입하는 데 쓰여질 것이다.",BIOBIOBIOOBIOOOOOOOBIIOOBIOOOBOOBIIOOBIOOBIOOOOOOOOOOOOO
73476,돈 많이 벌어서 착하고 선하다고 신문 테레비에 오르락내리락하는 짓 삼 세 번만 해봐라.,BOOOOOOOOOOOOOOOOOBIOBIIOOOOOOOOOOOBOOOOOOOOOOOO
28295,석유불을 드문드문 켠 써늘한 기차 속은 몹시 우중충하고 기름냄새가 코를 찌른다.,BIOOOOOOOOOOOOOOBIOBOOOOOOOOOOOBIOOOOBOOOOOO
7363,부회장을 대표이사 회장으로 선임했다.,BIIOOBIOOOBIOOOBIOOO
4352,살뜰하게 잔정을 쏟아주진 않았지만 남편의 사랑은 점잖으면서도 깊었다.,OOOOOBIOOOOOOOOOOOOBIOOBIOOOOOOOOOOOOO
69772,"있어서::,",OOOOOO
57668,부탁한 십만원은 가지고 왔어.,BIOOOOOOOOOOOOOO
50915,이 말은 사람의 현실 이해가 불가피하게 사회계층의 원근법의 왜곡을 감수한다는 것을 인정하는 말이다.,OOBOOBIOOBIOBIOOOOOOOOBIOOOOBIIOOBIOOBIOOOOOOOBIOOOBOOO
13137,"예학의 뒷받침을 한 것이 성리학이었음을 감안하면, 이 문제는 성리학의 특성에서 이해될 수 있는 것이다.",BIOOBIIOOOOOOOBIIOOOOOBIOOOOOOBIOOBIIOOBIOOOBIOOOOOOOOOOO
55001,나는 열고야가 어떤 곳인지 물었다.,OOOBIIOOOOOBOOOOOOO
27693,그러자 10개의 핀으로 하는 볼링이 9개의 핀을 가지고 하는 볼링의 금지령을 우회해 벗어나려는 시도로 행해졌다.,OOOOOOOOOBOOOOOOBIOOOOOOBOOOOOOOOOBIOOBIIOOBIOOOOOOOOBIOOOOOOO
10552,"공연은 '각 장르 대표가수들의 박인수 대표곡 리메이크', '동료, 선후배 가수들의 쾌유기원 특별무대', '후배 가수들의 히트곡 퍼레이드' 등 3부로 나눠져 열린다.",BIOOOOOBIOBIOOOOOBIIOBIIOBIIIOOOOBIOOBIIOBIOOOBIOOOBIOOOOOOBIOBIOOOBIIOBIIIOOOOOOOOOOOOOOOO
534,학교 뒤 야산에서 아카시아꽃 냄새가 훅 풍겼다.,BIOBOBIOOOBIIIOOBIOOOOOOOO
290,그런 정체불명의 약 중에는 누구도 나았고 누구도 나았다는 확인할 수 없는 검증이 가장 많이 붙고 값도 엄청나게 비싼 게 있었다.,OOOBIIIOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOBIOOOOOOOOOOOBOOOOOOOOOOOOOOOO
48857,"""가자우!""",OOOOOO
19500,그래서 아이는 북쪽으로 난 창문을 오래오래 바라보다가 눈이 좀 어지럽다 싶으면 남쪽으로 난 창문으로 고개를 돌리고 빗소리를 듣는다.,OOOOBIOOBIOOOOOBIOOOOOOOOOOOOOBOOOOOOOOOOOOOBIOOOOOBIOOOBIOOOOOOBIIOOOOOO
61469,"아담 이후 이천 년 만에 아브라함이 왔고 아브라함 이후 이천 년 만에 예수가 왔듯, 예수 이후 이천 년 만에 메시야가 와야 한다는 것이다.",BIOBIOOOOOOOOOBIIIOOOOOBIIIOBIOOOOOOOOOBIOOOOOOBIOBIOOOOOOOOOBIIOOOOOOOOOOOOO
39875,"은유는 어떤 언어에나 다 있는데 표현의 신선미를 주는, 인간의 창조적 능력을 가장 잘 나타내는 언어표현이다.",BIOOOOOBIOOOOOOOOOBIOOBIIOOOOOOBIOOBIOOBIOOOOOOOOOOOOBIOOOOO
39771,강아지똥은 할말이 없어졌습니다.,BIIOOOOBOOOOOOOOO
27171,요즘은 비디오 세대라 대학생들이 전처럼 책을 많이 보지 않고 그에 따라 생각하는 능력 또한 뒤떨어지는 듯하다.,BIOOBIIOBIOOBIOOOOBOOOBOOOOOOOOOOOOOOOOOBIOOOBIOOOOOOOOOOOOOO
74531,곧 시험도 볼 텐데.,OOBIOOOOOOO
31630,이러한 여러 수준의 의식 상태를 총칭해서 '의식 장애 (disorder of consciousness)'라고 부른다.,OOOOOOOBIOOBIOBIOOBIOOOOBIOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
65513,"눈 내리기 직전의 하늘이고,",BOOOOOBIOOBIOOO
33581,그럼에도 남쪽에서는 「북한은 고립돼 있다」 「이 이상 궁지로 몰아 넣으면 안된다」 「체면을 세워 줘야 한다」며 북한보다 오히려 설치고 있다.,OOOOOBIOOOOOBIOOBIOOOOOOOOOBIOBIOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOBIOOOOOOOOOOOOOO
35487,"만약을 대비해서…"" ""이곳까지 찾아올까.",BIOOBIOOOOOOOOOOOOOOOO
31644,"""유형기가 어디로 잠적했는지 모르겠어요.""",OBIIOOOOOOBIOOOOOOOOOOO
6801,"아침부터 공부 얘기야, 열뻗치게.",BIOOOBIOBIOOOBOOOO
990,육으로 칠분을 해.,OOOOOOOOOO
23268,주민등록증을 챙겨오지 못해서 그냥 시골길로 내려갔다가 다시 올라왔다며 눈물을 글썽이던 어머니.,BIIOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOBIOOOOOOOBIIO
13805,지식을 '주입'하던 칠판 교육을 거의 없애고 토론-비디오 및 실물 투사기 교육 등으로 학생들이 스스로 학습 능력을 기르도록 했다.,BIOOOBIOOOOBIOBIOOOOOOOOOBBIIOOOOOBIOBIIOBIOOOOOBIOOOOOOOBIOBIOOOOOOOOOO
44206,아버지의 목소리는 숲의 어둠 속으로 꽃처럼 떨어졌다.,BIIOOBIIOOBOOBIOBOOOBOOOOOOOO
58069,아무리 어려운 것이라도 어떻게 하면 어떻게 되는 도리가 있다는 자각이 아직 다듬지 아니한 머리털 밑에서 나왔다.,OOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOBIOOOOOOOOOOOOOBIIOBOOOOOOO
41537,"리얼리즘이 낭만주의 속에 내재하는 고전주의적 가능성을 계승 발전시킨 것이라면, 자연주의는 자기극복에 실패한 낭만주의에 대한 단순한 반동으로서, 후자의 반고전주의적 약점을 그대로 답습하고 있는 것이다.",BIIIOOBIIIOBOOBIOOOBIIIOOBIOOOBIOBIOOOOOOOOOBIIIOOOOBIOOBIOOBIIIOOOOOBIOOBIOOOOOBIOOOBIIIOOBIOOOOOOBIOOOOOOOOOO
23374,봉사 불러 독경한들 독경발을 받을까.,BIOOOOBIOOOBIIOOOOOO
11177,"우선, 민족주의 역사학은 인류 사회의 보편적인 발전 법칙을 탐색하지 않았다.",BIOOBIIIOBIIOOBIOBIOOBIOOOBIOBIOOBIOOOOOOO
52561,불안하게 되는 것이다.,BIOOOOOOOOOO
34631,"조금 더 똑똑한 모습으로 딱 가운데 항상 변함없이 같은 자리에,",OOOOOOOOOBIOOOOOBIIOOOOOOOOOOOOBIOO
5506,***'첫승' 좌절 폴란드 감독,OOOOOBOOBIOBIIOBI
15621,"행락객들이 모두 우리들의 손님인데 싫은 소리를 할 수가 없죠.""",BIIOOOOOOOOOOOBOOOOOOOBIOOOOOOOOOOO
36158,"그니까 그건,",OOOOOOO
36735,"사람들에게 하던,",BIOOOOOOO
34926,타잔 미국의 소설가 버로즈가 쓴 소설의 주인공.,BIOBIOOBIIOBIIOOOOBIOOBIIO
11018,"되게 오래 한다 막 이랬었어,",OOOOOOOOOOOOOOOO
37711,제시는 어머니에 대한 미움은 더 이상 남아 있지 않지만 아직 어머니를 만나고 싶지는 않다고 했다.,BIOOBIIOOOOOBIOOOOBIOOOOOOOOOOOOOOBIIOOOOOOOOOOOOOOOOO
33758,또한 결신 발작에 흔히 사용되어 오던 ethosuximide와도 같은 효능을 나타낸다.,OOOBIOBIOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOO
34439,프랑스 요리는 16세기 초만 하더라도 조악하기 그지없었다.,BIIOBIOOOOBIOOOOOOOOOOOOOOOOOOOO
5038,"그래서 나는 스타 하기 시작했거든,",OOOOOOOBIOOOOBIOOOO
30441,황료한 벌판에 서 있다는 감정이 은철에게 느껴왔다.,OOOOBIOOOOOOOOBIOOBIOOOOOOOO
74725,약분 약분돼서?,BIOBIOOO
52565,"거기서 더 나아가, 《일본철학사》에 관해서도 견문을 얻어야 한다고 여겨, 일본문학사라는 책이 있으면 구해서 보려고 했다.",OOOOOOOOOOOBIIOOOOOOOOOOOBIOOOOOOOOOOOOOOBIIOOOOOBOOOOOOOOOOOOOOOOO
68455,올 초 한국산업기술진흥협회(이하 산기협)가 1천개 민간기업 연구소를 대상으로 조사한 바에 따르면 민간연구소 중 64.1%가 인력문제를 가장 큰 애로점으로 꼽았다.,OOOOBBIIIIIIIIOOOOBIIOOOOOOOBIOOOBIIOOBIOOOBIOOOOOOOOOBIIOOOOOOOOOOOOBIOOOOOOOOOBIOOOOOOOO
29265,아무래도 심상찮은 일이었다.,OOOOOOOOOOBOOOO
31424,"요한 바오로 2세도 {100주년}에서 재산소유권과 재화의 공동목적에 대한 가르침을 확인하면서, 동시에 재화의 기원이 하나님의 선물과 인간의 노동의 결합이라는 사실을 일깨우고 있다.",BIOBIIOOOOOOOOOOOOOOOBIOOOOOBIOOBIOOOOOOOBIIOOBIOOOOOBIOOBIOOBIOOBIIOOBIOOBIOOBIOOBIOOOOBIOOOOOOOOOO
53968,"가장 보안에 문제가 없는 쪽으로,",OOOBIOOBIOOOOOOOOO
22382,증권?,BIO
67545,가난했을망정 농촌 정서를 간직하고 있는 윗대의 삶에 비교해서 오늘의 어린이들은 분명 불행하다.,BIOOOOOBIOBIOOBIOOOOOOBIOOBOOBIOOOBIOOBIIOOOOOOBIOOO
2142,"우리 나라가 조성이 안 됐으니까::,",OOOBIOOBIOOOOOOOOOOO
69414,그리고 한말漢末의 어수선한 세상을 피하여 어머니를 모시고 홀로 노산盧山의 고적한 땅에서 서러운 해를 보냈다고 전한다.,OOOOBIOOOOOOOOOBIOOOOOOBIIOOOOOOOOOBIOOOOBIOOBOOOOOOOBOOOOOOOOOOO
68662,이 아픔을 전할 수 있도록 대왕을 보게 하소서.,OOBIOOOOOOOOOOOBIOOOOOOOOO
20117,이 같이 죄형법정주의에 어긋나는 법률은 위헌이므로 무효이다.,OOOOOBIOOOOOOOOOOOBIOOBIOOOOBIOOO
14365,규혁은 침대 곁에 주저앉아 머리칼을 쥐어뜯으며 흐느끼기 시작했다.,BIOOBIOBOOOOOOOBIIOOOOOOOOOOOOOBIOOO
2709,그가 그런 폼을 잡고 무슨 말인가를 꺼낼 적이면 대체로 난 코웃음으로 맞장구를 쳐주었다.,OOOOOOBOOOOOOOOBOOOOOOOOOOOOOOOOOBIIOOOBIIOOOOOOO
38359,"엿기름을 만들어서 엿, 감주를 만들기도 하며, 가루로 빻아 빵을 만들기도 하고, 겉보리를 볶은 것은 보리차를 만드는 데 쓰이기도 한다.",BIIOOOOOOOBOOBIOOOOOOOOOOOBIOOOOOBOOOOOOOOOOOBIIOOOOOOOOBIIOOOOOOOOOOOOOOOO
64123,오미경 학생의 서론은 최명찬 학생의 서론에서 부족한 점을 모두 보완했다.,BIIOBIOOBIOOBIIOBIOOBIOOOBIOOBOOOOOBIOOO
49204,"""고맙소.""",OOOOOO
50305,먼데서 모습이 보이면 다른 곳으로 돌아갔습니다.,OOOOBIOOOOOOOOOBOOOOOOOOOO
71920,"⒝ 상호통제와 상호유인 둘째, 그리고 여기서 '자율적'이라 함은 세 주체의 역할과 기능이 세 주체가 모두 합리적인 의약생활문화를 형성하는 방향으로 자기반성과 성찰을 수행함으로써 변화되는 것을 가리킨다.",OOBIOOOOBIOOOOOOOOOOOOOOOOBIOOOOOOOOOOBIOOBIOOBIOOOOBIOOOOOBIOOOBIOOOOOOBIOOOBIOOOBIIIOOBIOOBIOOOOOBIOOOOOOOOOOO
56463,옆의 친구가 고개를 저었다.,BOOBIOOBIOOOOOO
46772,국이 끓어오름에 따라 두 소녀는 그 맛난 냄새에 홀려서 다른 생각을 할 여유가 없었다.,BOOOOOOOOOOOOOBIOOOOOOOBIOOOOOOOOOBIOOOOBIOOOOOO
7622,연탄은 지속적이고 끈질긴 대량학살의 주범이던 흉악한 모습을 아직은 아주 지워내지 못하고 있다.,BIOOBIOOOOOOOOBIOOOOBIOOOBIOOBIOOOOOOOOOOOOOOOOOOOOO
28565,"정각원장 법산 스님은 ""동국발전이 불교 발전이라는 방침을 세워 놓고 학생들을 비롯 불자들에게 불법을 쉽게 접할 수 있고 생활화할 수 있도록 하기 위해 정각원을 항상 개방하고 있다""고 말했다.",BIIIOBIOBIOOBIIOOOOBIOBIOOOOBIOOOOOOOOBIOOOOOOBIOOOOBIOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOBIIOOOOOBIOOOOOOOOBOOO
10134,"함승희 민주당 의원은 학력 허위 기재 의혹과 관련해 ""교직원 실수라고 했는데, 사실은 이것이 사회에 만연한 일류병 때문이 아니냐""며 ""어떤 이는 '좋은 가문, 좋은 학교 출신이 지도자가 돼야 한다'고 했는데, 이런 일류병적 언행이 일류에 끼지 못하는 수많은 국민에게 자괴감을 주고 학교교육 파행 등을 가져오는 것 아니냐""고 물었다.",BIIOBIIOBIOOBIOBIOBIOBIOOBIOOOBIIOBIOOOOOOOOBIOOOOOOBIOOBIOOBIOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOBIOBIOOBIIOOOOOOOOOOOOOOOOOOBIOOOBIOOBIOOOOOOOOOOOOOBIOOOBIIOOOOOBIOOOBIOOOOOOOOOOOOOOOOOOOOO
41365,그것은 곧 사회의 종말이기 때문이다.,OOOOOOBIOOBIOOOOOOOO
52641,G7 국가들 가운데 하나인 일본도 정보의 투명성이란 관점에서는 아직 미흡하다.,OOOBIOOBIIOOOOOBIOOBIOOBIOOOOBIOOOOOOOBIOOO
61844,이 이야기는 처음부터 끝까지가 어디까지나 백도로 채색된 칼의 연극이다.,OOBIIOOBIOOOBOOOOOOOOOOBIOOBIOOBOOBIOOO
71751,복원 추출할 때!,BIOBIOOBO
50578,어느날 밤 현주누나가 스탠드등 아래서 공부를 하고 있는데 물리적으로 납득할 수 없는 현상이 일어났다.,OOBOBOBIOOOOBIIOOBIOOBIOOOOOOOOOBIOOOOBIOOOOOOOBIOOOOOOO
43095,언론의 질과 공적 기능의 수행은 소유방식에 의해서보다는 소유주와 경영진의 양식과 전통의 문제에 의해서 더 좌우된다.,BIOOBOOBOOBIOOBIOOBIOOOOOOOOOOOBIIOOBIIOOBIOOBIOOBIOOOOOOOOBIOOO
57123,그때는 그가 왜 그렇게 놀랐는지 알 수가 없었다.,BIOOOOOOOOOOOOOOOOOOOOOOOOO
4455,신영이 형도 그렇고.,BIOOBOOOOOO
19354,버스가 전복했는데 차체가 어느 만큼 파손됐느냐는 그리 큰 문제가 아니다.,BIOOBIOOOOBIOOOOOOOOBIOOOOOOOOOOBIOOOOOO
61737,넌 할 수 있어.,OOOOOOOOO
60604,좋은 찬습니다.,OOOOOOOO
30799,그에게 단도직입적으로 「법무관을 만났으며 그가 서울방송의 증언을 정면으로 부인하고 있다」고 말을 꺼냈다.,OOOOBIIIOOOOOBIIOOOOOOOOOOBIIIOOBIOOBIOOOBIOOOOOOOOBOOOOOO
58948,"중앙집권화되고 비대한 관료제에 의하여 인민의 복지를 제공하려는 복지국가의 발달은 일반적으로 비영리단체에 대한 무관심을 초래한다(박상필, 1999c).",BIOOOOOOBIOOBIOOOOOOOBIOOBIOOBIOOOOBIOOOOBIOOBIOOOOBIIOOOOOOOOBIOOBIOBIIOOOOOOOOOOO
49316,"""오늘 송별회에 참석한 특별한 손님 한명을 소개하겠습니다.""",OOOOBIIOOBIOOBIOOBOOOOOOBIOOOOOOO
70198,"""우리들은 언제든지 아주 근본적인 문제를 소홀히 하는 경향이 있습니다.",OOOOOOOOOOOOOOBIOOOBIOOOOOOOOOBIOOOOOOO
22509,산업 자본주의는 전통적인 사회 질서를 붕괴시키면서 전혀 새로운 차원의 노동 개념과 휴식 개념을 탄생시켰다.,BIOBIIIOOBIOOOBIOBIOOBIOOOOOOOOOOOOBIOOBIOBIOOBIOBIOOBIOOOO
32733,드보라에게 찬송을 하게 하신 우리 하나님 아버지.,BIIOOOBIOOOOOOOOOOOBIIOBIIO
4182,까치 울음소리가 좋고 까치집이 좋다.,BIOBIOOOOOOOBIOOOOOO
16071,과거에 내가 `황국신민'으로서의 일본 교육을 받았던 기간과 거의 비슷한 기간을 나는 1960년대에 독일에서 지낼 기회를 가졌던 것이다.,BIOOOOOOBIIIOOOOOOBIOBIOOOOOOBIOOOOOOOOOBIOOOOOOOOOOOOOBIOOOOOOBIOOOOOOOOOO
2508,대학평가는 대학 자체 평가와 외부 전문기관에 의한 평가로 나눌 수 있다.,BIOOOOBIOBIOBIOOBIOBIOOOOOOOBIOOOOOOOOOO
74573,또 이것으로도 충분하지 않다.,OOOOOOOOBIOOOOOO
28047,여자가 저래서 어디에 써먹을까.,BIOOOOOOOOOOOOOOO
58830,때로는 종일을 날아도 쉴 곳이 나타나지 않을 때가 있었습니다.,OOOOBIOOOOOOOOBOOOOOOOOOOBOOOOOOOO
66729,화가의 색채의 배합이 왜 아름다운 것인지를 물리학의 일분야인 색채학이 설명할 수 없는 것과 같다.,BIOOBIOOBIOOOOOOOOOOOOOOBIIOOOBIOOBIIOOBIOOOOOOOOOOOOO
4229,그래서 지금 알렉산드리아에는 싸구려 담뱃갑에 클레오파트라의 초라한 그림만이 명맥을 유지할 뿐입니다.,OOOOOOOBIIIIIOOOBIIOBIIOOBIIIIIOOOOOOBIOOOBIOOBIOOOOOOO
21633,사내의 얼굴은 역광에 비쳐 잘 나타나 있지 않았습니다.,BIOOBIOOBIOOOOOOOOOOOOOOOOOOOO
3404,물론 청와대가 그동안 안중에도 없던 이대표와의 영수회담에 응한 것은 DJ의 귀국을 앞두고 그의 위상을 높여 줄 필요가 있기 때문이라는 해석이 더 유력하지만 전자의 가능성도 전혀 배제할 수 없다는 것이다.,OOOBIIOOBIIOBIOOOOOOBIOOOOBIOOOOOOOOOOOOOOBIOOOOOOOOOBIOOOOOOOBIOOOOOOOOOOOBIOOOOBIOOOOBIOOBIOOOOOOBIOOOOOOOOOOOO
24793,세 사내 곁에 앉아 주안 수발하며 만수받이를 하고 있는 기녀는 금시 초면이었다.,OOBIOBOOOOOBIOBIOOOBIIIOOOOOOOOBIOOBIOBIOOOO
55387,잠시 잠깐이었지만 소매치기의 손이 내 몸에 닿았다고 생각하니 찜찜했다.,OOOBIOOOOOBIIIOOBOOOOBOOOOOOOBIOOOOOOOO
74618,"하나는 우리의 올바른 삶의 방향은 누가 가르쳐 주는 게 아니라 우리가 스스로 배워 나가야 한다는 것과, 그러기 위해서는 먼저 우리 자신이 거리낌없이 떳떳하게 살아야 한다는 것이었다.",OOOOOOOOOOOOBOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOBIIOOOOOOOOOOOOOOOOOOOOO
7276,이가 의외로 또 깡이 쎄요.,OOOBIOOOOBOOOOO
57237,"어째서 똑같은 학생들의 성적이 담당선생님에 따라서 1위, 3위가 될 수도 있고 50위, 60위, 심지어는 72위까지 나올 수 있느냐, 이겁니다.",OOOOOOOOBIOOOBIOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1475,"나는 그런:: 류의 시험 아이엘츠 같은 경우는::,",OOOOOOOOBOOBIOBIIIOOOOBIOOOO
43113,유전자 사용료.,BIIOBIIO
34197,양복점 재단사는 다름 아닌 박대통령의 옷을 전문으로 만들었던 사람이었지요.,BIIOBIIOOOOOOOOBIIOOOBOOBIOOOOOOOOBIOOOOO
23410,그는 6회에 일찌감치 선발타자 전원탈삼진 기록(한국시리즈 사상 세번째)을 세우며 모두 12명의 LG 타자를 삼진으로 솎아냈다.,OOOOOOOOOOOOBIOOOBIIOOOBIIOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOBIOOBIOOOOOOOO
2778,"중국 춘추 시대 노나라에서 살았으며, 고대 사상들을 종합하여 시경, 서경, 역경, 예기, 춘추, 악경 등을 정리하여 유가의 시조가 되었다.",BIOBIOBIOBIIOOOOOOOOOBIOBIOOOBIOOOBIOOBIOOBIOOBIOOBIOOBIOOOOBIOOOBIOOBIOOOOOO
1742,전장에서는 매도 매수간의 관망으로 강보합을 유지하다 후장 들어 북방 관계 개선설로 투자 심리가 크게 호전됐다.,BIOOOOBIOBIOOOBIOOOBIIOOBIOOOBIOOOOBIOBIOBIIOOBIOBIOOOOOBIOOO
3989,"""아니 그럼 네가 어린애가 아니고 어른이란 말이냐.""",OOOOOOOOOOBIIOOOOOOBIOOOBOOOO
38576,"그러나 금리와 세금의 인상은 통일을 위한 댓가로 당분간 서독인들을 납득시킬 수는 있겠지만, 심각한 것은 최고 5백만명으로 예상되는 실업자의 증가 문제이다.",OOOOBIOOBIOOBIOOBIOOOOOBIOOOOOOBIIOOOBIOOOOOOOOOOOOOOOOOOOBIOOOOOOOOBIOOOBIIOOBIOBIOOO
37051,"제 삶의 주인이 되어 우릴 노예로 만들고 있는 놈들과 싸워나갈 작정입니더.""",OOBOOBIOOOOOOOOBIOOOOOOOOOOOOOOOOOOBIOOOOO
53300,자네 내 대신 부산 좀 다녀오게.,OOOOOBIOBIOOOOOOOO
66703,"현 상태를 유지하자 그거고,",OOBIOOBIOOOOOOO
38104,요것도 구고.,OOOOBOO
29794,나는 이제 알 수 있을 것 같다.,OOOOOOOOOOOOOOOOOO
69954,그의 답변에서 저는 고흐 생각을 합니다.,OOOBIOOOOOOBIOBIOOOOOO
50832,옆구리 터진 쇼핑백까지도 차마 버릴 수가 없었다.,BIIOOOOBIIOOOOOOOOOOOOOOOOO
68612,■FRB의장 그린스펀,OOOOBIOBIII
54529,나는 당신 이외의 여자들한테는 벼락을 맞는 듯한 감정을 느끼지 않을 거라고 생각했어.,OOOOOOBIOOBIOOOOOBIOOOOOOOOBIOOOOOOOOOOOOOBIOOO
29610,"알아서 정말,",OOOOOOO
11603,용케 설득하여 입사를 확정하고 나서 갑자기 출근을 하지 않는 경우는 생각보다 많이 발생한다.,OOOBIOOOBIOOBIOOOOOOOOOOBIOOOOOOOOBIOOBIOOOOOOBIOOO
63089,"미국과 유럽, 일본 등의 7개국은 세계인구의 10%도 대표하지 않은 그룹이지만 실질적인 '글로벌 경제 가버넌스'의 핵심 역할을 맡고 있다.",BIOOBIOOBIOOOOOOOOOBIOOOOOOOOOBIOOOOOOBIOOOOBIOOOOBIIOBIOBIIIOOOBIOBIOOOOOOOO
38361,"몸길이는 25 ~ 30 cm 가량이고, 몸색깔은 연한 갈색에 푸른색을 띠고 있다.",BIOOOOOOOOOOOOOOOOOOOOBIOOOOOOBIOOBIIOOOOOOOO
28310,"날카로운 정으로 가심질하듯이, 아득하게 솟구치는 마천루의 위용을 그들의 남루와 견주며, 에휴, 에휴만 거푸 했다.",OOOOOBOOOBIOOOOOOOOOOOOOOOOBIIOOBIOOOOOOBIOOOOOOOOOOOOOOOOOOOOO
37331,"이기풍 선교사님,",BIIOBIIOO
62258,이번에는 초침 소리가 요란한 시계도 놓고 하자.,BIOOOBIOBIOOOOOOBIOOOOOOOO
55248,광택있는 청동색의 몸은 검은색에서 황색까지의 색깔로 얼룩져 있다.,BIOOOBIIOOBOOBIIOOOBIOOOOBIOOOOOOOOO
65609,나는 곧 그런 생각의 터무니없음을 스스로 알아차렸지만 섬뜩한 느낌만은 구체적인 물건의 촉감처럼 생생했다.,OOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOBIOOOBIOOOBIOOBIOOOOOOOO
62291,'브라운아이드 솔'(Browneyed Soul)의 리더 나얼(25).,OBIIIIIOBOOOOOOOOOOOOOOOOOOOBIOBIOOOOO
29164,근까 목요일.,OOOBIIO
16724,"자기 선배랑 왔는데,",OOOBIOOOOOO
